HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
037-198801-138,42,57.33967,-170.8558,80,1988,111.869235
037-198801-023,10,57.6735,-162.1288,46,1988,23.561791
037-198801-081,31,56.99467,-167.0823,73,1988,156.562166
037-198801-139,42,57.018,-170.7725,93,1988,91.656833
037-198801-024,10,57.33667,-162.1547,49,1988,24.953904
037-198801-082,31,57.32933,-167.1107,70,1988,135.110712
037-198801-140,61,56.66133,-170.7223,113,1988,300.91786
037-198801-025,31,57.0045,-162.1635,60,1988,48.988722
037-198801-141,61,56.362,-170.6968,117,1988,11.490358
037-198801-083,31,57.65717,-167.1322,66,1988,36.5098
037-198801-026,31,56.67083,-162.1765,73,1988,71.666685
037-198801-142,61,56.65817,-171.8847,124,1988,208.886752
037-198801-084,31,57.99167,-167.1755,62,1988,50.999894
037-198801-143,61,56.99383,-172.0323,117,1988,329.151242
037-198801-085,20,58.3275,-167.1955,49,1988,33.860937
037-198801-144,61,57.34567,-172.1053,108,1988,1352.677188
037-198801-086,20,58.66267,-167.2143,42,1988,6.76379
037-198801-145,61,57.65517,-172.1572,106,1988,2841.505303
037-198801-087,20,58.998,-167.2372,37,1988,1.801633
037-198801-146,61,57.99183,-172.211,102,1988,3069.776578
037-198801-088,20,59.32533,-167.2643,29,1988,1.32649
037-198801-147,61,58.3335,-172.3047,102,1988,816.793901
037-198801-089,20,59.61517,-167.2775,27,1988,4.455508
037-198801-148,61,58.71267,-172.3703,101,1988,764.013486
037-198801-090,20,60.32067,-167.3518,29,1988,2.743749
037-198801-149,41,58.98967,-172.4302,97,1988,392.547522
037-198801-091,20,60.32067,-168.671,33,1988,5.65776
037-198801-150,43,59.32283,-172.5175,86,1988,378.059305
037-198801-092,20,60.00833,-168.6725,37,1988,28.287082
037-198801-151,61,57.68983,-173.341,141,1988,184.158946
037-198801-093,20,59.67583,-168.6188,37,1988,12.633593
037-198801-152,61,57.34667,-173.3365,121,1988,491.322787
037-198801-094,20,59.342,-168.5742,38,1988,13.327036
037-198801-153,61,57.014,-173.2438,139,1988,156.710474
037-198801-095,20,59.0085,-168.5373,44,1988,19.519045
037-198801-154,43,59.82117,-172.9117,79,1988,63.36472
037-198801-096,20,58.65933,-168.5025,53,1988,33.638345
037-198801-155,43,59.9845,-172.6502,66,1988,6.074554
037-198801-097,41,58.339,-168.468,64,1988,21.421932
037-198801-156,43,60.15933,-172.9832,57,1988,9.389199
037-198801-098,42,58.007,-168.4355,68,1988,38.870098
037-198801-157,41,60.6635,-172.8282,42,1988,5.785831
037-198801-099,42,57.83933,-168.7498,70,1988,569.380386
037-198801-158,41,60.98817,-172.8113,66,1988,9.249664
037-198801-100,42,57.683,-168.4012,70,1988,292.985801
037-198801-159,82,61.65217,-173.4857,68,1988,0.011885
037-198801-101,42,57.50867,-168.7433,70,1988,211.314681
037-198801-160,82,61.98533,-173.5148,59,1988,0.701268
037-198801-102,32,57.33483,-168.3887,73,1988,38.179657
037-198801-161,82,62.00033,-174.3768,71,1988,0.061596
037-198801-103,32,57.16883,-168.6148,75,1988,44.891285
037-198801-104,32,57.015,-168.3335,79,1988,25.857958
037-198801-162,82,61.66933,-174.4107,77,1988,0.301236
037-198801-163,82,61.338,-174.2827,77,1988,0.689591
037-198801-164,41,61.009,-174.1403,82,1988,0.059093
037-198801-165,41,60.679,-174.1353,86,1988,6.066775
037-198801-166,43,60.34933,-174.072,90,1988,32.575114
037-198801-167,43,60.181,-174.3258,101,1988,100.335169
037-198801-168,43,60.0015,-173.9643,97,1988,365.001626
037-198801-169,62,59.83133,-174.232,106,1988,335.664852
037-198801-170,62,59.67617,-173.894,104,1988,494.955147
037-198801-171,62,59.34067,-173.8038,110,1988,503.677008
037-198801-172,61,59.01983,-173.7155,117,1988,682.849795
037-198801-173,61,58.69967,-173.6387,126,1988,1614.621392
037-198801-174,61,58.73033,-174.7677,157,1988,40.618422
037-198801-175,61,58.9955,-175.0058,130,1988,236.21849
037-198801-176,61,59.31767,-175.1103,132,1988,242.855246
037-198801-177,61,59.66967,-175.0877,124,1988,418.143932
037-198801-178,61,59.99767,-175.245,117,1988,205.903962
037-198801-179,61,60.32617,-175.3775,112,1988,186.711111
037-198801-180,61,60.656,-175.4528,106,1988,471.618661
078-198801-008,10,56.685,-159.7402,38,1988,8.737192
078-198801-009,10,57.00333,-159.1113,37,1988,0.983025
078-198801-010,10,57.347,-159.0713,51,1988,10.537672
078-198801-011,10,57.6905,-159.0145,46,1988,50.993952
078-198801-013,10,58.08983,-160.184,48,1988,1.096809
078-198801-014,10,58.00633,-160.2055,51,1988,2.775207
078-198801-015,31,57.659,-160.2738,57,1988,21.518901
078-198801-016,31,57.35133,-160.3222,62,1988,69.018718
078-198801-017,31,56.98133,-160.3637,64,1988,29.278216
078-198801-018,31,56.65083,-160.3575,59,1988,22.570264
078-198801-019,10,56.3435,-161.6052,68,1988,290.879461
078-198801-020,31,56.67067,-161.5853,91,1988,30.734607
078-198801-085,31,57.02583,-167.706,79,1988,23.325405
078-198801-021,31,57.0225,-161.5642,70,1988,67.638978
078-198801-022,31,57.37417,-161.5258,59,1988,40.100625
078-198801-086,31,57.30967,-167.7323,75,1988,320.046181
078-198801-087,31,57.684,-167.7692,64,1988,21.6663
078-198801-023,10,57.68817,-161.5043,53,1988,38.781435
078-198801-088,41,58.002,-167.8018,68,1988,28.448643
078-198801-024,10,57.99583,-161.4935,55,1988,0.781681
078-198801-089,41,58.31983,-167.8327,62,1988,23.063216
078-198801-026,10,58.184,-161.5032,46,1988,3.62222
078-198801-090,20,58.71867,-167.8655,46,1988,4.47978
078-198801-091,20,59.01367,-167.8688,42,1988,2.093758
078-198801-029,10,58.5375,-162.8517,31,1988,3.50051
078-198801-030,10,58.326,-162.6968,33,1988,3.774791
078-198801-092,20,59.34267,-167.9122,38,1988,5.007851
078-198801-031,10,58.04683,-162.7762,42,1988,16.701015
078-198801-093,20,59.68233,-167.9588,35,1988,2.831557
078-198801-032,10,57.67533,-162.7678,46,1988,91.426381
078-198801-094,20,60.042,-167.9938,26,1988,1.015696
078-198801-033,10,57.31367,-162.7872,49,1988,74.923155
078-198801-095,20,60.332,-167.989,31,1988,2.915779
078-198801-034,31,56.9975,-162.7922,62,1988,40.689576
078-198801-035,31,56.6575,-162.7837,75,1988,24.045489
078-198801-096,20,60.31867,-169.3197,44,1988,7.139176
078-198801-036,31,56.31017,-162.8345,82,1988,47.680815
078-198801-097,20,60.00083,-169.3287,48,1988,19.27098
078-198801-037,31,55.99833,-162.8228,80,1988,387.985566
078-198801-098,20,59.68383,-169.2735,48,1988,27.202853
078-198801-038,10,55.676,-162.8327,49,1988,19.579744
078-198801-099,20,59.35283,-169.239,51,1988,37.559801
078-198801-039,31,55.3155,-163.978,71,1988,137.846142
078-198801-100,41,58.92317,-169.1972,60,1988,48.409181
078-198801-040,31,55.705,-164.0042,97,1988,73.188753
078-198801-101,41,58.599,-169.1295,66,1988,69.993785
078-198801-041,31,56.1005,-164.0528,93,1988,49.475537
078-198801-102,41,58.288,-169.1138,70,1988,93.806925
078-198801-042,31,56.39533,-164.0332,88,1988,61.041061
078-198801-103,42,57.927,-169.0523,70,1988,346.36106
078-198801-043,31,56.69633,-163.9765,77,1988,60.576062
078-198801-104,42,57.65117,-169.0315,70,1988,216.369851
078-198801-044,31,57.027,-163.938,70,1988,75.997056
078-198801-105,42,57.48833,-169.3368,73,1988,63.66971
078-198801-045,31,57.29217,-163.9362,66,1988,2.034798
078-198801-106,42,57.33183,-169.0053,73,1988,116.069219
078-198801-107,42,57.15183,-169.3283,73,1988,46.128789
078-198801-046,10,57.7025,-163.97,75,1988,7.812811
078-198801-108,32,56.99383,-168.9503,82,1988,441.764311
078-198801-047,10,58.06033,-164.0608,48,1988,7.910586
078-198801-162,61,58.13483,-173.3455,128,1988,130.95508
078-198801-109,32,56.82217,-169.2885,82,1988,1270.341914
078-198801-048,10,58.4275,-164.0522,40,1988,6.459576
078-198801-163,43,59.87033,-173.5673,97,1988,237.085329
078-198801-110,32,56.6285,-168.7907,112,1988,273.483385
078-198801-049,10,58.678,-163.9603,35,1988,5.805603
078-198801-164,43,60.055,-173.3282,75,1988,17.178437
078-198801-112,50,56.34583,-168.9113,134,1988,23.414311
078-198801-050,10,58.97383,-163.9247,27,1988,2.675106
078-198801-168,43,60.33383,-173.4018,62,1988,8.192749
078-198801-113,50,56.3465,-170.0607,112,1988,116.481127
078-198801-051,10,59.23867,-164.0182,24,1988,2.313623
078-198801-169,41,60.68583,-173.5095,70,1988,0.343518
078-198801-052,20,59.28433,-165.2305,24,1988,2.417298
078-198801-114,42,56.63317,-170.1222,102,1988,64.564676
078-198801-170,41,61.01533,-173.5095,79,1988,0.451791
078-198801-053,10,59.05467,-165.2998,27,1988,10.991692
078-198801-115,42,56.847,-170.5022,104,1988,57.096777
078-198801-171,82,61.38233,-173.5312,75,1988,0.051311
078-198801-054,10,58.65583,-165.292,40,1988,6.930238
078-198801-116,42,57.00383,-170.1792,68,1988,0.065145
078-198801-055,10,58.33,-165.2765,46,1988,0
078-198801-172,82,61.91683,-174.8833,80,1988,0.143085
078-198801-117,42,57.107,-170.4725,59,1988,0.011838
078-198801-056,10,58.0345,-165.2477,51,1988,39.214457
078-198801-173,82,61.65233,-175.0065,88,1988,0.320738
078-198801-118,42,57.282,-170.2763,55,1988,0.013159
078-198801-057,31,57.632,-165.2408,64,1988,7.099977
078-198801-174,82,61.35733,-174.891,88,1988,0.223654
078-198801-119,42,57.48667,-170.5583,77,1988,385.129444
078-198801-058,31,57.33033,-165.2287,70,1988,3.097286
078-198801-175,82,61.04183,-174.8728,93,1988,0.146236
078-198801-176,41,60.6685,-174.7985,101,1988,19.584564
078-198801-120,42,57.68133,-170.289,75,1988,58.02672
078-198801-059,31,57.0045,-165.231,73,1988,23.18143
078-198801-177,62,60.34667,-174.6828,104,1988,39.203354
078-198801-060,31,56.66617,-165.2095,79,1988,130.903825
078-198801-121,42,57.85667,-170.6542,82,1988,30.999807
078-198801-178,62,59.9225,-174.6388,113,1988,223.088347
078-198801-061,31,56.37333,-165.074,88,1988,101.592431
078-198801-122,42,57.84433,-169.9937,75,1988,18.485698
078-198801-179,62,59.57717,-174.5273,121,1988,215.279215
078-198801-062,31,55.9705,-165.1877,101,1988,22.507448
078-198801-180,62,59.297,-174.47,124,1988,1056.146677
078-198801-123,42,58.00283,-170.2832,77,1988,6.787574
078-198801-063,31,55.62167,-165.1767,113,1988,368.432298
078-198801-181,61,59.00317,-174.4008,130,1988,702.417237
078-198801-064,50,55.3185,-165.172,113,1988,323.159192
078-198801-124,41,58.31167,-170.3335,77,1988,2.755029
078-198801-182,61,58.68483,-174.3673,177,1988,10.499474
078-198801-065,50,54.9825,-165.1588,113,1988,171.444889
078-198801-125,41,58.6635,-170.4388,77,1988,33.105566
078-198801-183,61,58.64767,-175.4687,139,1988,120.372283
078-198801-066,31,54.70817,-165.1495,86,1988,121.578297
078-198801-184,61,58.98483,-175.7193,137,1988,237.728665
078-198801-126,41,59.01017,-170.4927,73,1988,39.236957
078-198801-067,50,55.019,-166.3148,146,1988,70.79583
078-198801-185,61,59.31167,-175.727,141,1988,83.568069
078-198801-068,50,55.334,-166.3418,137,1988,114.191805
078-198801-127,41,59.31817,-170.53,71,1988,45.391879
078-198801-069,50,55.737,-166.3965,134,1988,88.88313
078-198801-186,61,59.69217,-175.8447,141,1988,60.669633
078-198801-128,41,59.67467,-170.5633,70,1988,25.79823
078-198801-071,50,56.06533,-166.4318,124,1988,66.050144
078-198801-187,61,60.00017,-175.9327,134,1988,61.455138
078-198801-129,41,60.01233,-170.6058,66,1988,7.642033
078-198801-072,31,56.328,-166.39,106,1988,128.371361
078-198801-188,61,60.36733,-176.0508,124,1988,229.958694
078-198801-130,41,60.33567,-170.6712,64,1988,2.874766
078-198801-073,31,56.71517,-166.3568,82,1988,664.703694
078-198801-189,61,60.68083,-176.1935,123,1988,138.724647
078-198801-131,41,60.5375,-171.987,64,1988,0.380053
078-198801-074,31,57.085,-166.4843,75,1988,36.268769
078-198801-190,90,61.02867,-176.2997,115,1988,285.908548
078-198801-191,90,61.34783,-176.2872,110,1988,31.216179
078-198801-132,41,60.906,-172.1605,66,1988,0.007944
078-198801-075,31,57.404,-166.483,70,1988,35.88667
078-198801-192,90,60.99733,-177.6162,139,1988,83.843917
078-198801-133,43,60.30833,-172.1133,49,1988,8.078815
078-198801-076,31,57.64483,-166.4888,68,1988,116.480314
078-198801-193,61,60.67817,-178.1618,166,1988,126.828906
078-198801-134,43,60.17633,-172.3077,59,1988,2.432869
078-198801-194,61,60.64817,-177.5843,157,1988,157.835976
078-198801-077,31,57.92433,-166.479,59,1988,30.388438
078-198801-195,61,60.3505,-177.3962,154,1988,49.209363
078-198801-135,43,60.00317,-171.9907,68,1988,3.228039
078-198801-078,20,58.6145,-166.5792,44,1988,7.489347
078-198801-196,61,60.00083,-177.8883,146,1988,72.78534
078-198801-136,43,59.80883,-172.2462,79,1988,2.59321
078-198801-079,10,58.30133,-166.5775,49,1988,17.04628
078-198801-197,61,59.998,-177.2455,139,1988,182.426361
078-198801-137,43,59.61567,-171.8848,80,1988,3.891365
078-198801-080,50,55.40983,-167.5597,144,1988,20.727088
078-198801-198,61,59.68017,-177.1437,176,1988,108.323334
078-198801-138,43,59.32583,-171.8548,82,1988,2.35459
078-198801-081,50,55.69867,-167.5837,137,1988,1.976204
078-198801-199,61,59.3345,-177.0675,154,1988,59.442156
078-198801-139,41,59.0065,-171.7935,90,1988,20.702087
078-198801-082,50,56.064,-167.634,139,1988,5.692108
078-198801-200,61,59.00967,-177.5582,139,1988,81.729807
078-198801-083,50,56.38117,-167.6382,128,1988,12.629495
078-198801-140,41,58.67633,-171.7258,97,1988,145.082686
078-198801-201,61,58.985,-176.975,139,1988,363.279463
078-198801-084,31,56.70767,-167.671,97,1988,335.993456
078-198801-141,41,58.30383,-171.5053,99,1988,953.14933
078-198801-202,61,58.692,-176.85,137,1988,0.049237
078-198801-142,41,57.982,-171.5847,101,1988,1065.3745
078-198801-143,41,57.64417,-171.5383,104,1988,633.693538
078-198801-144,41,57.31,-171.2035,104,1988,66.531678
078-198801-145,61,56.98517,-171.3883,113,1988,86.385791
078-198801-146,61,56.6615,-171.3942,123,1988,611.547236
078-198801-147,61,56.67183,-172.547,135,1988,117.929659
078-198801-148,61,57.00433,-172.6332,124,1988,708.456546
078-198801-149,61,57.328,-172.6943,119,1988,1.242008
078-198801-150,61,57.7085,-172.7777,123,1988,919.730612
078-198801-151,61,58.0205,-172.8583,112,1988,923.274586
078-198801-152,61,58.3625,-172.9375,113,1988,650.391384
078-198801-153,61,58.66933,-173.0025,115,1988,736.402752
078-198801-154,61,59.0825,-173.1067,110,1988,448.406939
078-198801-155,43,59.34983,-173.1003,102,1988,399.270024
078-198801-156,43,59.51217,-173.4557,106,1988,199.583309
078-198801-157,43,59.65617,-173.2148,99,1988,104.118149
078-198801-158,43,59.63983,-172.6202,88,1988,74.590797
078-198801-159,43,59.47933,-172.8955,97,1988,96.047931
078-198801-160,61,58.35367,-174.0102,124,1988,222.427842
078-198801-161,61,58.251,-173.2453,128,1988,886.414463
037-198901-001,10,57.312,-158.474,31,1989,3.284285
037-198901-002,10,57.66117,-158.3495,33,1989,1.861053
037-198901-003,10,57.99633,-158.3077,31,1989,3.902657
037-198901-004,10,57.999,-158.953,38,1989,3.535123
037-198901-010,10,58.34167,-159.5438,22,1989,0
037-198901-011,10,58.00167,-159.5693,40,1989,0.847719
037-198901-012,10,57.67733,-159.6198,49,1989,33.423247
037-198901-013,10,57.33533,-159.6452,55,1989,3.928762
037-198901-072,10,57.98433,-165.9083,53,1989,22.613936
037-198901-014,10,57.01317,-159.7093,55,1989,68.222833
037-198901-073,10,58.31933,-165.9175,42,1989,4.365574
037-198901-015,10,56.68667,-159.7402,35,1989,21.234283
037-198901-074,10,58.65717,-165.9332,35,1989,0.038675
037-198901-016,10,56.35467,-160.9742,53,1989,11.479403
037-198901-075,20,58.98817,-165.9322,27,1989,0
037-198901-017,31,56.659,-160.9853,70,1989,45.22559
037-198901-076,20,59.32,-165.9488,22,1989,1.132275
037-198901-018,31,56.98517,-160.954,64,1989,15.79664
037-198901-077,20,59.61417,-165.9873,24,1989,1.640585
037-198901-019,31,57.32217,-160.9247,62,1989,59.058909
037-198901-078,50,54.98983,-166.9265,155,1989,0.368484
037-198901-020,31,57.67767,-160.8763,55,1989,51.218952
037-198901-079,50,55.32583,-166.9608,139,1989,83.499733
037-198901-021,10,57.99717,-160.865,44,1989,1.885304
037-198901-080,50,55.65567,-166.9823,134,1989,15.436856
037-198901-022,10,58.318,-160.7718,18,1989,0
037-198901-081,50,55.98867,-166.9943,135,1989,12.379615
037-198901-023,10,58.33667,-161.9638,44,1989,1.377774
037-198901-082,50,56.31333,-167.0465,113,1989,279.722655
037-198901-024,10,57.99767,-162.0717,35,1989,1.18371
037-198901-083,31,56.6565,-167.0392,95,1989,117.581042
037-198901-025,10,57.66633,-162.0157,46,1989,1.803748
037-198901-084,31,56.99283,-167.1177,71,1989,187.525672
037-198901-026,10,57.3445,-162.1302,49,1989,26.145453
037-198901-085,31,57.31817,-167.1403,68,1989,21.979366
037-198901-027,31,57.005,-162.1608,60,1989,17.271766
037-198901-086,31,57.65067,-167.1582,66,1989,28.824113
037-198901-028,31,56.66133,-162.1805,73,1989,27.792148
037-198901-087,31,57.98567,-167.1618,62,1989,13.905591
037-198901-029,31,56.34083,-162.1888,75,1989,17.46118
037-198901-088,20,58.33367,-167.1652,49,1989,37.964853
037-198901-030,31,56.01433,-162.2275,64,1989,66.224402
037-198901-031,31,56.0025,-162.7977,77,1989,276.114468
037-198901-089,20,58.65433,-167.2075,42,1989,5.774578
037-198901-090,20,58.99167,-167.2402,38,1989,4.333557
037-198901-032,10,55.68783,-162.8197,51,1989,95.384509
037-198901-091,20,59.33583,-167.2935,29,1989,0
037-198901-033,31,55.34867,-163.3683,49,1989,355.129833
037-198901-092,20,59.64083,-167.2897,29,1989,0
037-198901-034,31,55.66083,-163.3983,80,1989,149.034393
037-198901-093,20,60.33,-167.3565,29,1989,2.771299
037-198901-035,31,55.98783,-163.404,86,1989,35.711542
037-198901-094,20,60.33317,-167.9523,29,1989,1.645578
037-198901-149,61,58.003,-172.203,102,1989,48.076492
037-198901-036,31,56.31817,-163.4008,84,1989,35.493984
037-198901-095,20,60.327,-168.6813,33,1989,8.381735
037-198901-150,61,58.3415,-172.2667,101,1989,412.693887
037-198901-037,31,56.64917,-163.3692,75,1989,15.153185
037-198901-096,20,60.012,-168.653,37,1989,9.450336
037-198901-151,61,58.66267,-172.376,101,1989,428.578976
037-198901-097,20,59.67867,-168.6295,37,1989,10.262142
037-198901-038,31,57.023,-163.3813,64,1989,29.683688
037-198901-152,41,58.99517,-172.4637,97,1989,617.81238
037-198901-098,20,59.34767,-168.568,38,1989,12.233347
037-198901-039,10,57.3225,-163.3812,51,1989,27.883863
037-198901-153,43,59.32567,-172.5017,86,1989,271.632922
037-198901-099,20,59.01317,-168.5005,44,1989,5.872271
037-198901-040,10,57.65567,-163.3735,44,1989,4.607002
037-198901-154,43,59.50867,-172.8272,91,1989,148.699183
037-198901-041,10,57.98983,-163.371,40,1989,0.037821
037-198901-100,20,58.678,-168.5003,51,1989,29.847357
037-198901-155,43,59.6595,-172.5698,82,1989,83.178564
037-198901-042,10,58.33467,-163.367,33,1989,2.901507
037-198901-101,41,58.35017,-168.4795,62,1989,147.055185
037-198901-156,43,59.82683,-172.8787,79,1989,71.827253
037-198901-043,10,58.665,-163.3383,29,1989,0
037-198901-102,42,58.018,-168.4395,68,1989,12.983834
037-198901-157,43,59.99083,-172.6443,64,1989,60.147623
037-198901-103,42,57.83583,-168.7267,70,1989,99.12643
037-198901-044,10,58.9875,-163.35,20,1989,0.630935
037-198901-158,43,60.16367,-172.9877,57,1989,20.210425
037-198901-104,42,57.68317,-168.4173,70,1989,746.443258
037-198901-047,10,59.32833,-164.6397,18,1989,0.033314
037-198901-159,41,60.653,-172.7713,40,1989,7.153775
037-198901-105,42,57.509,-168.7267,70,1989,1574.318956
037-198901-160,41,60.97467,-172.825,64,1989,78.521612
037-198901-048,10,58.93483,-164.6952,27,1989,0
037-198901-161,41,60.9925,-173.4787,73,1989,721.651525
037-198901-106,32,57.35067,-168.3968,71,1989,286.093184
037-198901-049,10,58.6435,-164.5897,37,1989,1.007348
037-198901-162,41,60.99717,-174.1388,80,1989,623.310741
037-198901-107,32,57.18233,-168.6192,73,1989,84.237987
037-198901-050,10,58.34783,-164.6327,40,1989,0
037-198901-163,43,60.339,-174.0368,88,1989,91.820442
037-198901-108,32,57.01967,-168.3545,79,1989,463.367805
037-198901-051,10,58.00383,-164.6313,42,1989,9.598846
037-198901-164,43,60.01767,-173.9515,95,1989,182.473951
037-198901-109,32,56.82567,-168.6117,97,1989,159.376493
037-198901-052,10,57.685,-164.612,51,1989,9.259697
037-198901-165,61,57.0065,-173.2423,155,1989,270.71846
037-198901-053,31,57.338,-164.589,64,1989,30.760415
